TIF,移動元,移動先,回答数
福井,道の駅「パークイン丹生ヶ丘」 エリア,氣比神宮,4
福井,道の駅「パークイン丹生ヶ丘」 エリア,福井県立恐竜博物館,6
福井,道の駅「パークイン丹生ヶ丘」 エリア,西山動物園,8
福井,道の駅「パークイン丹生ヶ丘」 エリア,越前がにミュージアム,7
福井,道の駅「パークイン丹生ヶ丘」 エリア,越前和紙の里,4
福井,道の駅「パークイン丹生ヶ丘」 エリア,越前大仏,6
福井,道の駅「パークイン丹生ヶ丘」 エリア,越前大野城,7
福井,道の駅「パークイン丹生ヶ丘」 エリア,越前陶芸村,21
福井,道の駅「パークイン丹生ヶ丘」 エリア,道の駅「パークイン丹生ヶ丘」,5
福井,道の駅「パークイン丹生ヶ丘」 エリア,道の駅「南えちぜん山海里」,3
福井,道の駅「パークイン丹生ヶ丘」 エリア,道の駅「西山公園」,11
福井,道の駅「パークイン丹生ヶ丘」 エリア,道の駅「越前」,5
福井,道の駅「一乗谷あさくら水の駅」,JR九頭竜湖駅 エリア,3
福井,道の駅「一乗谷あさくら水の駅」,かずら橋 エリア,3
福井,道の駅「一乗谷あさくら水の駅」,一乗谷朝倉氏遺跡 エリア,38
福井,道の駅「一乗谷あさくら水の駅」,大本山 永平寺 エリア,3
福井,道の駅「一乗谷あさくら水の駅」,福井駅前 エリア,4
福井,道の駅「一乗谷あさくら水の駅」,福井駅前 エリア（宿泊施設）,3
福井,道の駅「一乗谷あさくら水の駅」,越前大野城・城下町 エリア,6
福井,道の駅「一乗谷あさくら水の駅」,道の駅「パークイン丹生ヶ丘」 エリア,3
福井,道の駅「一乗谷あさくら水の駅」,道の駅「南えちぜん山海里」 エリア,4
福井,道の駅「一乗谷あさくら水の駅」,道の駅「恐竜渓谷かつやま」 エリア,3
福井,道の駅「一乗谷あさくら水の駅」,道の駅「越前おおの荒島の郷」 エリア,4
福井,道の駅「三方五湖」,JR敦賀駅前 エリア,6
福井,道の駅「三方五湖」,JR美浜駅 エリア,30
福井,道の駅「三方五湖」,あわら湯のまち エリア,4
福井,道の駅「三方五湖」,うみんぴあ大飯 エリア,4
福井,道の駅「三方五湖」,レインボーライン エリア,29
福井,道の駅「三方五湖」,大本山 永平寺 エリア,4
福井,道の駅「三方五湖」,小浜 エリア（宿泊施設）,4
福井,道の駅「三方五湖」,小浜市 阿納 エリア,5
福井,道の駅「三方五湖」,小浜市まちの駅 エリア,4
福井,道の駅「三方五湖」,日本海さかな街 エリア,5
福井,道の駅「三方五湖」,明通寺 エリア,5
福井,道の駅「三方五湖」,湖上館パムコ（水月湖）エリア,11
福井,道の駅「三方五湖」,熊川宿 エリア,14
福井,道の駅「三方五湖」,美浜町レイクセンター エリア,6
福井,道の駅「三方五湖」,越前そばの里 エリア,3
福井,道の駅「三方五湖」,道の駅「三方五湖」  エリア,18
福井,道の駅「三方五湖」,道の駅「若狭おばま」 エリア,15
福井,道の駅「三方五湖」,金ヶ崎 エリア,5
福井,道の駅「三方五湖」  エリア,あわら温泉街,4
福井,道の駅「三方五湖」  エリア,びわ湖（滋賀県）,4
福井,道の駅「三方五湖」  エリア,ふれあいパーク三里浜(道の駅「みくに」),3
福井,道の駅「三方五湖」  エリア,レインボーライン,39
福井,道の駅「三方五湖」  エリア,一乗谷朝倉氏遺跡,17
福井,道の駅「三方五湖」  エリア,三方五湖,12
福井,道の駅「三方五湖」  エリア,丸岡城,8
福井,道の駅「三方五湖」  エリア,五湖の駅,3
福井,道の駅「三方五湖」  エリア,人道の港 敦賀ムゼウム,4
福井,道の駅「三方五湖」  エリア,今庄宿,3
福井,道の駅「三方五湖」  エリア,北の庄城址・柴田公園,4
福井,道の駅「三方五湖」  エリア,大本山永平寺,12
福井,道の駅「三方五湖」  エリア,天橋立（京都府）,6
福井,道の駅「三方五湖」  エリア,小浜市まちの駅・旭座,3
福井,道の駅「三方五湖」  エリア,小浜市水産食品センター（若狭小浜お魚センター）,14
福井,道の駅「三方五湖」  エリア,岡太神社・大瀧神社,3
福井,道の駅「三方五湖」  エリア,御食国若狭おばま食文化館,10
福井,道の駅「三方五湖」  エリア,敦賀赤レンガ倉庫,25
福井,道の駅「三方五湖」  エリア,敦賀鉄道資料館（旧敦賀港駅舎 ）,4
福井,道の駅「三方五湖」  エリア,敦賀駅,8
福井,道の駅「三方五湖」  エリア,日本海さかな街,18
福井,道の駅「三方五湖」  エリア,東尋坊,10
福井,道の駅「三方五湖」  エリア,気比の松原,13
福井,道の駅「三方五湖」  エリア,氣比神宮,27
福井,道の駅「三方五湖」  エリア,熊川宿,30
福井,道の駅「三方五湖」  エリア,福井県年縞博物館,31
福井,道の駅「三方五湖」  エリア,福井県海浜自然センター,9
福井,道の駅「三方五湖」  エリア,福井県立恐竜博物館,18
福井,道の駅「三方五湖」  エリア,福井駅,4
福井,道の駅「三方五湖」  エリア,舞鶴（京都府）,5
福井,道の駅「三方五湖」  エリア,若狭フィッシャーマンズワーフ,12
福井,道の駅「三方五湖」  エリア,若狭三方縄文博物館,22
福井,道の駅「三方五湖」  エリア,若狭歴史博物館,6
福井,道の駅「三方五湖」  エリア,若狭海遊バザール千鳥苑 若狭美浜 海の駅,6
福井,道の駅「三方五湖」  エリア,若狭瓜割名水公園 瓜割の滝,6
福井,道の駅「三方五湖」  エリア,若狭町観光船レイククルーズ,5
福井,道の駅「三方五湖」  エリア,越前がにミュージアム,5
福井,道の駅「三方五湖」  エリア,越前大仏,3
福井,道の駅「三方五湖」  エリア,越前大野城,7
福井,道の駅「三方五湖」  エリア,越前打刃物会館,3
福井,道の駅「三方五湖」  エリア,道の駅「うみんぴあ大飯」,8
福井,道の駅「三方五湖」  エリア,道の駅「シーサイド高浜」,3
福井,道の駅「三方五湖」  エリア,道の駅「三方五湖」,13
福井,道の駅「三方五湖」  エリア,道の駅「若狭おばま」,20
福井,道の駅「三方五湖」  エリア,道の駅「若狭熊川宿」,8
福井,道の駅「三方五湖」  エリア,道の駅「越前」,4
福井,道の駅「三方五湖」  エリア,金ヶ崎,4
福井,道の駅「九頭竜・和泉ふれあい会館」,JR九頭竜湖駅 エリア,34
福井,道の駅「九頭竜・和泉ふれあい会館」,かずら橋 エリア,3
福井,道の駅「九頭竜・和泉ふれあい会館」,かつやま恐竜の森 エリア,14
福井,道の駅「九頭竜・和泉ふれあい会館」,はたや記念館 ゆめおーれ勝山 エリア,5
福井,道の駅「九頭竜・和泉ふれあい会館」,スーベニアショップ ラプトル エリア,3
福井,道の駅「九頭竜・和泉ふれあい会館」,一乗谷朝倉氏遺跡 エリア,7
福井,道の駅「九頭竜・和泉ふれあい会館」,丸岡城 エリア,3
福井,道の駅「九頭竜・和泉ふれあい会館」,六呂師高原 エリア,10
福井,道の駅「九頭竜・和泉ふれあい会館」,北潟湖 エリア,4
福井,道の駅「九頭竜・和泉ふれあい会館」,大本山 永平寺 エリア,11
福井,道の駅「九頭竜・和泉ふれあい会館」,平泉寺白山神社 エリア,5
福井,道の駅「九頭竜・和泉ふれあい会館」,福井駅前 エリア（宿泊施設）,3
福井,道の駅「九頭竜・和泉ふれあい会館」,越前そばの里 エリア,3
福井,道の駅「九頭竜・和泉ふれあい会館」,越前大野城・城下町 エリア,34
福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅「恐竜渓谷かつやま」 エリア,20
福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅「越前」 エリア,3
福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅「越前おおの荒島の郷」 エリア,73
福井,道の駅「九頭竜・和泉ふれあい会館」,道の駅みくに ふれあいパーク三里浜 エリア,4
福井,道の駅「南えちぜん山海里」,JR敦賀駅前 エリア,5
福井,道の駅「南えちぜん山海里」,JR美浜駅 エリア,7
福井,道の駅「南えちぜん山海里」,あわら湯のまち エリア,10
福井,道の駅「南えちぜん山海里」,うみんぴあ大飯 エリア,3
福井,道の駅「南えちぜん山海里」,かずら橋 エリア,3
福井,道の駅「南えちぜん山海里」,かにファクトリー 甲羅組 エリア,3
福井,道の駅「南えちぜん山海里」,メガネストリート エリア,3
福井,道の駅「南えちぜん山海里」,レインボーライン エリア,7
福井,道の駅「南えちぜん山海里」,丸岡城 エリア,3
福井,道の駅「南えちぜん山海里」,今庄宿 エリア,3
福井,道の駅「南えちぜん山海里」,北陸新幹線 越前たけふ駅 エリア,26
福井,道の駅「南えちぜん山海里」,大本山 永平寺 エリア,4
福井,道の駅「南えちぜん山海里」,日本海さかな街 エリア,5
福井,道の駅「南えちぜん山海里」,福井駅前 エリア,5
福井,道の駅「南えちぜん山海里」,紫式部公園 エリア,5
福井,道の駅「南えちぜん山海里」,越前そばの里 エリア,25
福井,道の駅「南えちぜん山海里」,道の駅「パークイン丹生ヶ丘」 エリア,5
福井,道の駅「南えちぜん山海里」,道の駅「三方五湖」  エリア,4
福井,道の駅「南えちぜん山海里」,道の駅「南えちぜん山海里」 エリア,19
福井,道の駅「南えちぜん山海里」,道の駅「若狭おばま」 エリア,5
福井,道の駅「南えちぜん山海里」,道の駅「西山公園」 エリア,12
福井,道の駅「南えちぜん山海里」,道の駅「越前」 エリア,8
福井,道の駅「南えちぜん山海里」 エリア,「ちひろの生まれた家」記念館,3
福井,道の駅「南えちぜん山海里」 エリア,あわら温泉街,5
福井,道の駅「南えちぜん山海里」 エリア,びわ湖（滋賀県）,11
福井,道の駅「南えちぜん山海里」 エリア,ふれあいパーク三里浜(道の駅「みくに」),4
福井,道の駅「南えちぜん山海里」 エリア,めがねミュージアム,4
福井,道の駅「南えちぜん山海里」 エリア,スキージャム勝山,4
福井,道の駅「南えちぜん山海里」 エリア,レインボーライン,8
福井,道の駅「南えちぜん山海里」 エリア,一乗谷朝倉氏遺跡,30
福井,道の駅「南えちぜん山海里」 エリア,三国サンセットビーチ,3
福井,道の駅「南えちぜん山海里」 エリア,三方五湖,11
福井,道の駅「南えちぜん山海里」 エリア,丸岡城,27
福井,道の駅「南えちぜん山海里」 エリア,京都市内寺院（京都府）,3
福井,道の駅「南えちぜん山海里」 エリア,今庄宿,16
福井,道の駅「南えちぜん山海里」 エリア,北の庄城址・柴田公園,5
福井,道の駅「南えちぜん山海里」 エリア,大本山永平寺,13
福井,道の駅「南えちぜん山海里」 エリア,小浜市水産食品センター（若狭小浜お魚センター）,3
福井,道の駅「南えちぜん山海里」 エリア,山代温泉（石川県）,3
福井,道の駅「南えちぜん山海里」 エリア,岡太神社・大瀧神社,6
福井,道の駅「南えちぜん山海里」 エリア,御食国若狭おばま食文化館,4
福井,道の駅「南えちぜん山海里」 エリア,敦賀赤レンガ倉庫,20
福井,道の駅「南えちぜん山海里」 エリア,敦賀駅,3
福井,道の駅「南えちぜん山海里」 エリア,日本海さかな街,10
福井,道の駅「南えちぜん山海里」 エリア,東尋坊,4
福井,道の駅「南えちぜん山海里」 エリア,氣比神宮,31
福井,道の駅「南えちぜん山海里」 エリア,熊川宿,3
福井,道の駅「南えちぜん山海里」 エリア,福井県年縞博物館,4
福井,道の駅「南えちぜん山海里」 エリア,福井県立恐竜博物館,22
福井,道の駅「南えちぜん山海里」 エリア,福井駅,11
福井,道の駅「南えちぜん山海里」 エリア,粟津温泉（石川県）,3
福井,道の駅「南えちぜん山海里」 エリア,芝政ワールド,5
福井,道の駅「南えちぜん山海里」 エリア,花はす公園,16
福井,道の駅「南えちぜん山海里」 エリア,西山動物園,7
福井,道の駅「南えちぜん山海里」 エリア,越前がにミュージアム,8
福井,道の駅「南えちぜん山海里」 エリア,越前そばの里,7
福井,道の駅「南えちぜん山海里」 エリア,越前和紙の里,7
福井,道の駅「南えちぜん山海里」 エリア,越前大仏,14
